ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,SiteNumber,TransectNumber,SampleLocation,SampleLocationDescr,ChannelUnit,ChannelUnitDescr,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,WentworthSubstrateDescr,WentworthMidpoint,Embeddedness,EmbedCanCoverDescrb,ECC_MidpoinValueb,CanopyCover,EmbedCanCoverDescr,ECC_MidpoinValue,Comment
Buffalo National River,BUFF,BUFFRMFISHBT21,21,Tributary,sampled above location where road crosses stream. lower boundry starts 2 riffles above road,Brush Creek,Brush,Searcy,241,BUFFT21,150,52.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun01,6/1/2007 0:00:00,6/1/2007 0:00:00,,main,The channel that contains the majority of flow,1,8,L,Left,PO,Pool,F,4.40,32,0.03,13,22.6-32mm,27.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT21,21,Tributary,sampled above location where road crosses stream. lower boundry starts 2 riffles above road,Brush Creek,Brush,Searcy,241,BUFFT21,150,52.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun01,6/1/2007 0:00:00,6/1/2007 0:00:00,,main,The channel that contains the majority of flow,1,11,R,Right,GL,Glide,N/A,8.00,6,0.10,13,22.6-32mm,27.30,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,2,R,Right,RU,Run/Race,N/A,5.30,26,9.99999977648258e-03,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,3,L,Left,RU,Run/Race,N/A,4.60,37,0.28,2,0.062-0.125 mm (very fine sand),0.09,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,3,R,Right,RU,Run/Race,N/A,4.60,7,0.02,13,22.6-32mm,27.30,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,4,R,Right,RU,Run/Race,N/A,6.00,50,0.31,15,45-64 mm,54.50,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,7,L,Left,RI,Riffle,N/A,9.60,6,-0.03,12,16-22.6 mm,19.30,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,9,M,Middle,RI,Riffle,N/A,9.50,10,0.05,13,22.6-32mm,27.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT22,22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,1,11,M,Middle,RI,Riffle,N/A,9.90,4,0.15,13,22.6-32mm,27.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May26,5/26/2009 0:00:00,5/26/2009 0:00:00,,main,The channel that contains the majority of flow,1,3,M,Middle,RU,Run/Race,N/A,9.40,78,0.66,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May26,5/26/2009 0:00:00,5/26/2009 0:00:00,,main,The channel that contains the majority of flow,1,6,R,Right,RU,Run/Race,N/A,10.70,12,0.36,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun04,6/4/2015 0:00:00,6/4/2015 0:00:00,,main,The channel that contains the majority of flow,1,5,R,Right,RU,Run/Race,N/A,8.90,14,0.20,9,5.7-8 mm,6.85,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun04,6/4/2015 0:00:00,6/4/2015 0:00:00,,main,The channel that contains the majority of flow,1,11,R,Right,RI,Riffle,N/A,7.20,38,0.75,16,64-90 mm,77.00,1,Sparse (<10%),5.00,1,Sparse (<10%),5.00,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun17,6/17/2019 0:00:00,6/17/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,3,R,Right,RU,Run/Race,N/A,8.50,57,0.13,3,0.125-0.25 mm (fine sand),0.18,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun17,6/17/2019 0:00:00,6/17/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,7,L,Left,RU,Run/Race,N/A,7.80,18,0.65,14,32-45 mm,38.50,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun17,6/17/2019 0:00:00,6/17/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,1,8,R,Right,RU,Run/Race,N/A,8.30,20,0.54,11,11.3-16 mm,13.65,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023Jun06,6/6/2023 0:00:00,6/6/2023 0:00:00,,main,The channel that contains the majority of flow,1,1,L,Left,PO,Pool,F,12.50,118,0.00,13,22.6-32mm,27.30,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023Jun06,6/6/2023 0:00:00,6/6/2023 0:00:00,,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,F,12.50,93,0.03,3,0.125-0.25 mm (fine sand),0.18,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023Jun06,6/6/2023 0:00:00,6/6/2023 0:00:00,,main,The channel that contains the majority of flow,1,3,L,Left,PO,Pool,F,12.00,42,0.01,3,0.125-0.25 mm (fine sand),0.18,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT23,23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023Jun06,6/6/2023 0:00:00,6/6/2023 0:00:00,,main,The channel that contains the majority of flow,1,11,R,Right,RI,Riffle,N/A,32.80,23,0.02,7,2-4 mm,3.00,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT24,24,Tributary,Hickory Creek across Buffalo Point canoe access; Reach begins at large tree overhanging bank at 1st riffle upstream of floodprone area,Hickory Creek,Hickory,Marion,649,BUFFT24,150,10.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY24,5/24/2006 0:00:00,5/24/2006 0:00:00,,main,The channel that contains the majority of flow,1,2,L,Left,RI,Riffle,N/A,2.00,10,0.25,12,16-22.6 mm,19.30,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT24,24,Tributary,Hickory Creek across Buffalo Point canoe access; Reach begins at large tree overhanging bank at 1st riffle upstream of floodprone area,Hickory Creek,Hickory,Marion,649,BUFFT24,150,10.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY24,5/24/2006 0:00:00,5/24/2006 0:00:00,,main,The channel that contains the majority of flow,1,2,M,Middle,RI,Riffle,N/A,2.00,6,0.02,12,16-22.6 mm,19.30,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT24,24,Tributary,Hickory Creek across Buffalo Point canoe access; Reach begins at large tree overhanging bank at 1st riffle upstream of floodprone area,Hickory Creek,Hickory,Marion,649,BUFFT24,150,10.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY24,5/24/2006 0:00:00,5/24/2006 0:00:00,,main,The channel that contains the majority of flow,1,2,R,Right,RI,Riffle,N/A,2.00,8,0.14,11,11.3-16 mm,13.65,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT24,24,Tributary,Hickory Creek across Buffalo Point canoe access; Reach begins at large tree overhanging bank at 1st riffle upstream of floodprone area,Hickory Creek,Hickory,Marion,649,BUFFT24,150,10.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY24,5/24/2006 0:00:00,5/24/2006 0:00:00,,main,The channel that contains the majority of flow,1,4,L,Left,PO,Pool,M,3.50,18,9.99999977648258e-03,11,11.3-16 mm,13.65,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT24,24,Tributary,Hickory Creek across Buffalo Point canoe access; Reach begins at large tree overhanging bank at 1st riffle upstream of floodprone area,Hickory Creek,Hickory,Marion,649,BUFFT24,150,10.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY24,5/24/2006 0:00:00,5/24/2006 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,PO,Pool,M,5.00,11,0.07,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT25,25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,1,1,L,Left,RI,Riffle,N/A,1.40,4,0.10,11,11.3-16 mm,13.65,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT25,25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,1,2,M,Middle,RRX,Riffle-Run Complex,N/A,7.10,1,0.00,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT25,25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,1,2,R,Right,RRX,Riffle-Run Complex,N/A,7.10,4,0.00,12,16-22.6 mm,19.30,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT25,25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,1,6,R,Right,PO,Pool,F,5.00,68,-9.99999977648258e-03,10,8-11.3 mm,9.65,3,Heavy (40-75%),57.50,3,Heavy (40-75%),57.50,
Buffalo National River,BUFF,BUFFRMFISHBT25,25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,1,10,L,Left,RI,Riffle,N/A,2.80,1,0.00,12,16-22.6 mm,19.30,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT25,25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,1,11,M,Middle,PO,Pool,L,2.50,2,-0.05,11,11.3-16 mm,13.65,4,Very Heavy (>75%),87.50,4,Very Heavy (>75%),87.50,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,2,R,Right,RU,Run/Race,N/A,18.50,24,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,4,R,Right,RU,Run/Race,N/A,15.10,22,-0.01,14,32-45 mm,38.50,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,5,L,Left,RU,Run/Race,N/A,14.60,40,0.12,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,6,L,Left,GL,Glide,N/A,14.90,38,0.20,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,8,M,Middle,RU,Run/Race,N/A,10.30,28,0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,8,R,Right,RU,Run/Race,N/A,10.30,22,0.18,14,32-45 mm,38.50,2,Moderate (10-40%),25.00,2,Moderate (10-40%),25.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,9,M,Middle,RU,Run/Race,N/A,9.70,38,0.61,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,9,R,Right,RU,Run/Race,N/A,9.70,22,-0.09,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,10,L,Left,RI,Riffle,N/A,11.00,6,0.28,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,10,M,Middle,RI,Riffle,N/A,11.00,3,-0.10,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,10,R,Right,RI,Riffle,N/A,11.00,16,0.56,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
Buffalo National River,BUFF,BUFFRMFISHBT27,27,Tributary,Clabber Creek - downstream boundary starts at 2nd riffle from confluence - approximately 70 meters upstream of road crossing,Clabber Creek,Clabber,Marion,476,BUFFT27,180,69.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun08,6/8/2010 0:00:00,6/8/2010 0:00:00,,main,The channel that contains the majority of flow,1,11,L,Left,RU,Run/Race,N/A,6.40,36,0.41,24,> 4096 bedrock,10000.00,0,Absent (0%),0.00,0,Absent (0%),0.00,
