Plot,EventDate,SubPlot
TAPR248,Jun 14 2002,4
TAPR248,May 17 2006,4
TAPR249,Jun 14 2002,1
TAPR249,May 16 2004,1
TAPR249,May 16 2014,1
TAPR249,May 22 2018,1
TAPR249,May 23 2010,1
TAPR249,Jun 14 2002,2
TAPR249,May 16 2004,2
TAPR249,Jun 14 2002,3
TAPR249,May 16 2004,3
TAPR249,Jun 14 2002,4
TAPR249,May 16 2004,4
TAPR25,Jun  6 2002,1
TAPR25,Jun  7 2008,1
TAPR25,Jun 12 2001,1
TAPR25,May 14 2004,1
TAPR25,May 17 2010,1
TAPR25,May 18 2005,1
TAPR25,May 19 2007,1
TAPR25,May 19 2014,1
TAPR25,May 21 2006,1
TAPR25,May 24 2018,1
TAPR25,Jun  6 2002,2
TAPR25,Jun 12 2001,2
TAPR25,May 14 2004,2
TAPR25,May 18 2005,2
TAPR25,May 21 2006,2
TAPR25,Jun  6 2002,3
TAPR25,Jun 12 2001,3
TAPR25,May 14 2004,3
TAPR25,May 18 2005,3
TAPR25,May 21 2006,3
TAPR25,Jun  6 2002,4
TAPR25,Jun 12 2001,4
TAPR25,May 14 2004,4
TAPR25,May 18 2005,4
TAPR25,May 21 2006,4
TAPR250,Jun  1 2002,1
TAPR250,May 17 2014,1
TAPR250,May 22 2007,1
TAPR250,May 22 2018,1
TAPR250,May 24 2010,1
TAPR250,Jun  1 2002,2
TAPR250,Jun  1 2002,3
TAPR250,Jun  1 2002,4
TAPR251,Jun 14 2002,1
TAPR251,May 16 2014,1
TAPR251,May 17 2006,1
TAPR251,May 22 2018,1
TAPR251,May 23 2010,1
TAPR251,Jun 14 2002,2
TAPR251,May 17 2006,2
TAPR251,Jun 14 2002,3
TAPR251,May 17 2006,3
TAPR251,Jun 14 2002,4
TAPR251,May 17 2006,4
TAPR252,Jun 14 2002,1
TAPR252,May 16 2014,1
TAPR252,May 22 2018,1
TAPR252,May 23 2010,1
TAPR252,Jun 14 2002,2
TAPR252,Jun 14 2002,3
TAPR252,Jun 14 2002,4
TAPR253,Jun  3 2008,1
TAPR253,May 13 2014,1
TAPR253,May 14 2004,1
TAPR253,May 14 2010,1
TAPR253,May 16 2006,1
TAPR253,May 20 2007,1
TAPR253,May 23 2018,1
TAPR253,May 24 2005,1
TAPR253,May 31 2002,1
TAPR253,May 14 2004,2
TAPR253,May 16 2006,2
TAPR253,May 24 2005,2
TAPR253,May 31 2002,2
TAPR253,May 14 2004,3
TAPR253,May 16 2006,3
TAPR253,May 24 2005,3
TAPR253,May 31 2002,3
TAPR253,May 14 2004,4
TAPR253,May 16 2006,4
TAPR253,May 24 2005,4
TAPR253,May 31 2002,4
TAPR254,Jun 14 2002,1
TAPR254,May 16 2004,1
TAPR254,May 16 2014,1
TAPR254,May 22 2018,1
TAPR254,May 23 2010,1
TAPR254,Jun 14 2002,2
TAPR254,May 16 2004,2
TAPR254,Jun 14 2002,3
TAPR254,May 16 2004,3
TAPR254,Jun 14 2002,4
TAPR254,May 16 2004,4
TAPR255,Jun 20 2002,1
TAPR255,May 16 2014,1
TAPR255,May 18 2010,1
TAPR255,May 22 2018,1
TAPR255,May 23 2005,1
TAPR255,Jun 20 2002,2
TAPR255,May 23 2005,2
TAPR255,Jun 20 2002,3
TAPR255,May 23 2005,3
TAPR255,Jun 20 2002,4
TAPR255,May 23 2005,4
TAPR256,Jun  8 2008,1
TAPR256,Jun 13 2002,1
TAPR256,May 16 2014,1
TAPR256,May 17 2006,1
TAPR256,May 18 2010,1
TAPR256,May 22 2018,1
TAPR256,May 23 2005,1
TAPR256,May 26 2004,1
TAPR256,Jun 13 2002,2
TAPR256,May 17 2006,2
TAPR256,May 23 2005,2
TAPR256,May 26 2004,2
TAPR256,Jun 13 2002,3
TAPR256,May 17 2006,3
TAPR256,May 23 2005,3
TAPR256,May 26 2004,3
TAPR256,Jun 13 2002,4
TAPR256,May 17 2006,4
TAPR256,May 23 2005,4
TAPR256,May 26 2004,4
TAPR257,May 15 2010,1
TAPR257,May 16 2006,1
TAPR257,May 16 2014,1
TAPR257,May 23 2018,1
TAPR257,May 31 2002,1
TAPR257,May 16 2006,2
TAPR257,May 31 2002,2
TAPR257,May 16 2006,3
TAPR257,May 31 2002,3
TAPR257,May 16 2006,4
TAPR257,May 31 2002,4
TAPR258,May 14 2014,1
TAPR258,May 18 2010,1
TAPR258,May 20 2007,1
TAPR258,May 23 2002,1
TAPR258,May 23 2018,1
TAPR258,May 23 2002,2
TAPR258,May 23 2002,3
TAPR258,May 23 2002,4
TAPR259,Jun 20 2002,1
TAPR259,May 16 2014,1
TAPR259,May 18 2010,1
TAPR259,May 22 2018,1
TAPR259,May 26 2004,1
TAPR259,Jun 20 2002,2
TAPR259,May 26 2004,2
TAPR259,Jun 20 2002,3
TAPR259,May 26 2004,3
TAPR259,Jun 20 2002,4
TAPR259,May 26 2004,4
TAPR26,Jun  6 2002,1
TAPR26,Jun 12 2001,1
TAPR26,May 14 2004,1
TAPR26,May 15 2014,1
TAPR26,May 19 2010,1
TAPR26,May 24 2018,1
TAPR26,Jun  6 2002,2
TAPR26,Jun 12 2001,2
TAPR26,May 14 2004,2
TAPR26,Jun  6 2002,3
TAPR26,Jun 12 2001,3
TAPR26,May 14 2004,3
TAPR26,Jun  6 2002,4
TAPR26,Jun 12 2001,4
TAPR26,May 14 2004,4
TAPR260,Jun 12 2002,1
TAPR260,May 16 2014,1
TAPR260,May 17 2006,1
TAPR260,May 22 2018,1
TAPR260,May 23 2010,1
TAPR260,Jun 12 2002,2
TAPR260,May 17 2006,2
TAPR260,Jun 12 2002,3
TAPR260,May 17 2006,3
TAPR260,Jun 12 2002,4
TAPR260,May 17 2006,4
TAPR27,Jun 10 2002,1
TAPR27,Jun 12 2001,1
TAPR27,May 19 2007,1
TAPR27,May 19 2014,1
TAPR27,May 21 2010,1
TAPR27,May 25 2018,1
TAPR27,Jun 10 2002,2
TAPR27,Jun 12 2001,2
TAPR27,Jun 10 2002,3
TAPR27,Jun 12 2001,3
TAPR27,Jun 10 2002,4
TAPR27,Jun 12 2001,4
TAPR28,Jun 10 2002,1
TAPR28,Jun 12 2001,1
TAPR28,May 17 2010,1
TAPR28,May 19 2007,1
TAPR28,May 19 2014,1
TAPR28,May 24 2018,1
TAPR28,Jun 10 2002,2
TAPR28,Jun 12 2001,2
TAPR28,Jun 10 2002,3
TAPR28,Jun 12 2001,3
TAPR28,Jun 10 2002,4
TAPR28,Jun 12 2001,4
TAPR29,Jun  6 2002,1
TAPR29,Jun 12 2001,1
TAPR29,May 15 2014,1
TAPR29,May 17 2010,1
TAPR29,May 21 2006,1
TAPR29,May 24 2018,1
TAPR29,Jun  6 2002,2
TAPR29,Jun 12 2001,2
TAPR29,May 21 2006,2
TAPR29,Jun  6 2002,3
TAPR29,Jun 12 2001,3
TAPR29,May 21 2006,3
TAPR29,Jun  6 2002,4
TAPR29,Jun 12 2001,4
TAPR29,May 21 2006,4
TAPR3,May 20 2014,1
TAPR3,May 22 2010,1
TAPR3,May 24 2001,1
TAPR3,May 25 2004,1
TAPR3,May 25 2018,1
TAPR3,May 30 2002,1
TAPR3,May 24 2001,2
TAPR3,May 25 2004,2
TAPR3,May 30 2002,2
TAPR3,May 24 2001,3
TAPR3,May 25 2004,3
TAPR3,May 30 2002,3
TAPR3,May 24 2001,4
TAPR3,May 25 2004,4
TAPR3,May 30 2002,4
TAPR30,Jun 10 2002,1
TAPR30,Jun 12 2001,1
TAPR30,May 19 2014,1
TAPR30,May 21 2010,1
TAPR30,May 25 2004,1
TAPR30,May 25 2018,1
TAPR30,Jun 10 2002,2
TAPR30,Jun 12 2001,2
TAPR30,May 25 2004,2
TAPR30,Jun 10 2002,3
TAPR30,Jun 12 2001,3
TAPR30,May 25 2004,3
TAPR30,Jun 10 2002,4
TAPR30,Jun 12 2001,4
TAPR30,May 25 2004,4
TAPR31,Jun  7 2008,1
TAPR31,Jun 10 2002,1
TAPR31,Jun 12 2001,1
TAPR31,May 14 2004,1
TAPR31,May 15 2014,1
TAPR31,May 16 2010,1
TAPR31,May 18 2005,1
TAPR31,May 19 2007,1
TAPR31,May 21 2006,1
TAPR31,May 24 2018,1
TAPR31,Jun 10 2002,2
TAPR31,Jun 12 2001,2
TAPR31,May 14 2004,2
TAPR31,May 18 2005,2
TAPR31,May 21 2006,2
TAPR31,Jun 10 2002,3
TAPR31,Jun 12 2001,3
TAPR31,May 14 2004,3
TAPR31,May 18 2005,3
TAPR31,May 21 2006,3
TAPR31,Jun 10 2002,4
TAPR31,Jun 12 2001,4
TAPR31,May 14 2004,4
TAPR31,May 18 2005,4
TAPR31,May 21 2006,4
TAPR32,Jun 10 2002,1
TAPR32,Jun 12 2001,1
TAPR32,May 15 2004,1
TAPR32,May 17 2010,1
TAPR32,May 19 2014,1
TAPR32,May 24 2018,1
TAPR32,Jun 10 2002,2
TAPR32,Jun 12 2001,2
TAPR32,May 15 2004,2
TAPR32,Jun 10 2002,3
TAPR32,Jun 12 2001,3
TAPR32,May 15 2004,3
TAPR32,Jun 10 2002,4
TAPR32,Jun 12 2001,4
TAPR32,May 15 2004,4
TAPR33,Jun  6 2001,1
TAPR33,Jun  7 2008,1
TAPR33,Jun 10 2002,1
TAPR33,May 15 2014,1
TAPR33,May 17 2010,1
TAPR33,May 24 2018,1
TAPR33,Jun  6 2001,2
TAPR33,Jun 10 2002,2
TAPR33,Jun  6 2001,3
TAPR33,Jun 10 2002,3
TAPR33,Jun  6 2001,4
TAPR33,Jun 10 2002,4
TAPR34,Jun  6 2002,1
TAPR34,Jun 12 2001,1
TAPR34,May 15 2014,1
TAPR34,May 17 2010,1
TAPR34,May 19 2007,1
TAPR34,May 24 2018,1
TAPR34,Jun  6 2002,2
TAPR34,Jun 12 2001,2
TAPR34,Jun  6 2002,3
TAPR34,Jun 12 2001,3
TAPR34,Jun  6 2002,4
TAPR34,Jun 12 2001,4
TAPR35,Jun 10 2002,1
TAPR35,Jun 12 2001,1
TAPR35,May 17 2010,1
TAPR35,May 19 2014,1
TAPR35,May 21 2006,1
TAPR35,May 24 2018,1
TAPR35,Jun 10 2002,2
TAPR35,Jun 12 2001,2
TAPR35,May 21 2006,2
TAPR35,Jun 10 2002,3
TAPR35,Jun 12 2001,3
TAPR35,May 21 2006,3
TAPR35,Jun 10 2002,4
TAPR35,Jun 12 2001,4
TAPR35,May 21 2006,4
TAPR36,Jun  6 2001,1
TAPR36,Jun 10 2002,1
TAPR36,May 15 2014,1
TAPR36,May 17 2010,1
TAPR36,May 22 2005,1
TAPR36,May 26 2018,1
TAPR36,Jun  6 2001,2
TAPR36,Jun 10 2002,2
TAPR36,May 22 2005,2
TAPR36,Jun  6 2001,3
TAPR36,Jun 10 2002,3
TAPR36,May 22 2005,3
TAPR36,Jun  6 2001,4
TAPR36,Jun 10 2002,4
TAPR36,May 22 2005,4
TAPR37,Jun  6 2001,1
TAPR37,Jun 10 2002,1
TAPR37,May 15 2004,1
TAPR37,May 15 2014,1
TAPR37,May 17 2010,1
TAPR37,May 24 2018,1
TAPR37,Jun  6 2001,2
TAPR37,Jun 10 2002,2
TAPR37,May 15 2004,2
TAPR37,Jun  6 2001,3
TAPR37,Jun 10 2002,3
TAPR37,May 15 2004,3
TAPR37,Jun  6 2001,4
TAPR37,Jun 10 2002,4
TAPR37,May 15 2004,4
TAPR38,Jun  6 2001,1
TAPR38,Jun  6 2002,1
TAPR38,Jun  7 2008,1
TAPR38,May 14 2004,1
TAPR38,May 15 2014,1
TAPR38,May 16 2010,1
TAPR38,May 18 2005,1
TAPR38,May 19 2007,1
TAPR38,May 21 2006,1
TAPR38,May 24 2018,1
TAPR38,Jun  6 2001,2
TAPR38,Jun  6 2002,2
TAPR38,May 14 2004,2
TAPR38,May 18 2005,2
TAPR38,May 21 2006,2
TAPR38,Jun  6 2001,3
TAPR38,Jun  6 2002,3
TAPR38,May 14 2004,3
TAPR38,May 18 2005,3
TAPR38,May 21 2006,3
TAPR38,Jun  6 2001,4
TAPR38,Jun  6 2002,4
TAPR38,May 14 2004,4
TAPR38,May 18 2005,4
TAPR38,May 21 2006,4
TAPR39,Jun  6 2001,1
TAPR39,Jun  7 2008,1
TAPR39,Jun 10 2002,1
TAPR39,May 15 2004,1
TAPR39,May 15 2014,1
TAPR39,May 17 2010,1
TAPR39,May 19 2007,1
TAPR39,May 21 2006,1
TAPR39,May 22 2005,1
TAPR39,May 24 2018,1
TAPR39,Jun  6 2001,2
TAPR39,Jun 10 2002,2
TAPR39,May 15 2004,2
TAPR39,May 21 2006,2
TAPR39,May 22 2005,2
TAPR39,Jun  6 2001,3
TAPR39,Jun 10 2002,3
TAPR39,May 15 2004,3
TAPR39,May 21 2006,3
TAPR39,May 22 2005,3
TAPR39,Jun  6 2001,4
TAPR39,Jun 10 2002,4
TAPR39,May 15 2004,4
TAPR39,May 21 2006,4
TAPR39,May 22 2005,4
TAPR4,Jun  4 2002,1
TAPR4,Jun  4 2008,1
TAPR4,Jun  5 2001,1
TAPR4,May 19 2005,1
TAPR4,May 20 2006,1
TAPR4,May 20 2014,1
TAPR4,May 21 2007,1
TAPR4,May 21 2010,1
TAPR4,May 24 2018,1
TAPR4,May 25 2004,1
TAPR4,Jun  4 2002,2
TAPR4,Jun  5 2001,2
TAPR4,May 19 2005,2
TAPR4,May 20 2006,2
TAPR4,May 25 2004,2
TAPR4,Jun  4 2002,3
TAPR4,Jun  5 2001,3
TAPR4,May 19 2005,3
TAPR4,May 20 2006,3
TAPR4,May 25 2004,3
TAPR4,Jun  4 2002,4
TAPR4,Jun  5 2001,4
TAPR4,May 19 2005,4
TAPR4,May 20 2006,4
TAPR4,May 25 2004,4
TAPR40,Jun  6 2001,1
TAPR40,Jun 10 2002,1
TAPR40,May 15 2014,1
TAPR40,May 17 2010,1
TAPR40,May 21 2006,1
TAPR40,May 24 2018,1
TAPR40,Jun  6 2001,2
TAPR40,Jun 10 2002,2
TAPR40,May 21 2006,2
TAPR40,Jun  6 2001,3
TAPR40,Jun 10 2002,3
TAPR40,May 21 2006,3
TAPR40,Jun  6 2001,4
TAPR40,Jun 10 2002,4
TAPR40,May 21 2006,4
TAPR41,Jun  6 2001,1
TAPR41,Jun 10 2002,1
TAPR41,May 15 2014,1
TAPR41,May 16 2010,1
TAPR41,May 19 2007,1
TAPR41,May 24 2018,1
TAPR41,Jun  6 2001,2
TAPR41,Jun 10 2002,2
TAPR41,Jun  6 2001,3
TAPR41,Jun 10 2002,3
TAPR41,Jun  6 2001,4
TAPR41,Jun 10 2002,4
TAPR42,Jun  4 2001,1
TAPR42,Jun 11 2002,1
TAPR42,May 15 2014,1
TAPR42,May 17 2010,1
TAPR42,May 19 2007,1
TAPR42,May 24 2018,1
TAPR42,Jun  4 2001,2
TAPR42,Jun 11 2002,2
TAPR42,Jun  4 2001,3
TAPR42,Jun 11 2002,3
TAPR42,Jun  4 2001,4
TAPR42,Jun 11 2002,4
TAPR43,Jun  6 2001,1
TAPR43,Jun  6 2002,1
TAPR43,May 14 2004,1
TAPR43,May 15 2014,1
TAPR43,May 16 2010,1
TAPR43,May 25 2018,1
TAPR43,Jun  6 2001,2
TAPR43,Jun  6 2002,2
TAPR43,May 14 2004,2
TAPR43,Jun  6 2001,3
TAPR43,Jun  6 2002,3
TAPR43,May 14 2004,3
TAPR43,Jun  6 2001,4
TAPR43,Jun  6 2002,4
TAPR43,May 14 2004,4
TAPR44,Jun  6 2001,1
TAPR44,Jun  7 2008,1
TAPR44,Jun 10 2002,1
TAPR44,May 15 2014,1
TAPR44,May 17 2010,1
TAPR44,May 24 2018,1
TAPR44,Jun  6 2001,2
TAPR44,Jun 10 2002,2
TAPR44,Jun  6 2001,3
TAPR44,Jun 10 2002,3
TAPR44,Jun  6 2001,4
TAPR44,Jun 10 2002,4
TAPR45,Jun  4 2001,1
TAPR45,Jun  7 2008,1
TAPR45,Jun 11 2002,1
TAPR45,May 15 2004,1
TAPR45,May 17 2010,1
TAPR45,May 19 2007,1
TAPR45,May 19 2014,1
TAPR45,May 22 2005,1
TAPR45,May 23 2006,1
TAPR45,May 24 2018,1
TAPR45,Jun  4 2001,2
TAPR45,Jun 11 2002,2
TAPR45,May 15 2004,2
TAPR45,May 22 2005,2
TAPR45,May 23 2006,2
TAPR45,Jun  4 2001,3
TAPR45,Jun 11 2002,3
TAPR45,May 15 2004,3
TAPR45,May 22 2005,3
TAPR45,May 23 2006,3
TAPR45,Jun  4 2001,4
TAPR45,Jun 11 2002,4
TAPR45,May 15 2004,4
TAPR45,May 22 2005,4
TAPR45,May 23 2006,4
TAPR46,Jun 10 2002,1
TAPR46,May 14 2004,1
TAPR46,May 15 2014,1
TAPR46,May 16 2010,1
TAPR46,May 24 2018,1
TAPR46,Jun 10 2002,2
TAPR46,May 14 2004,2
TAPR46,Jun 10 2002,3
TAPR46,May 14 2004,3
TAPR46,Jun 10 2002,4
TAPR46,May 14 2004,4
TAPR47,Jun  4 2001,1
TAPR47,Jun 11 2002,1
TAPR47,May 15 2004,1
TAPR47,May 15 2014,1
TAPR47,May 17 2010,1
TAPR47,May 24 2018,1
TAPR47,Jun  4 2001,2
TAPR47,Jun 11 2002,2
TAPR47,May 15 2004,2
TAPR47,Jun  4 2001,3
TAPR47,Jun 11 2002,3
TAPR47,May 15 2004,3
TAPR47,Jun  4 2001,4
TAPR47,Jun 11 2002,4
TAPR47,May 15 2004,4
TAPR48,Jun  6 2001,1
TAPR48,Jun  6 2002,1
TAPR48,May 15 2014,1
TAPR48,May 16 2010,1
TAPR48,May 21 2006,1
TAPR48,May 24 2018,1
TAPR48,Jun  6 2001,2
TAPR48,Jun  6 2002,2
TAPR48,May 21 2006,2
TAPR48,Jun  6 2001,3
TAPR48,Jun  6 2002,3
TAPR48,May 21 2006,3
TAPR48,Jun  6 2001,4
TAPR48,Jun  6 2002,4
TAPR48,May 21 2006,4
TAPR49,Jun  4 2001,1
TAPR49,Jun 11 2002,1
TAPR49,May 15 2014,1
TAPR49,May 17 2010,1
TAPR49,May 22 2005,1
TAPR49,May 24 2018,1
TAPR49,Jun  4 2001,2
TAPR49,Jun 11 2002,2
TAPR49,May 22 2005,2
TAPR49,Jun  4 2001,3
TAPR49,Jun 11 2002,3
TAPR49,May 22 2005,3
TAPR49,Jun  4 2001,4
TAPR49,Jun 11 2002,4
TAPR49,May 22 2005,4
TAPR5,Jun  4 2002,1
TAPR5,Jun  5 2001,1
TAPR5,May 19 2005,1
TAPR5,May 19 2014,1
TAPR5,May 21 2010,1
TAPR5,May 25 2018,1
TAPR5,Jun  4 2002,2
TAPR5,Jun  5 2001,2
TAPR5,May 19 2005,2
TAPR5,Jun  4 2002,3
TAPR5,Jun  5 2001,3
TAPR5,May 19 2005,3
TAPR5,Jun  4 2002,4
TAPR5,Jun  5 2001,4
TAPR5,May 19 2005,4
TAPR50,Jun  6 2001,1
TAPR50,Jun 10 2002,1
TAPR50,May 15 2014,1
TAPR50,May 16 2010,1
TAPR50,May 21 2006,1
TAPR50,May 24 2018,1
TAPR50,Jun  6 2001,2
TAPR50,Jun 10 2002,2
TAPR50,May 21 2006,2
TAPR50,Jun  6 2001,3
TAPR50,Jun 10 2002,3
TAPR50,May 21 2006,3
TAPR50,Jun  6 2001,4
TAPR50,Jun 10 2002,4
TAPR50,May 21 2006,4
TAPR51,Jun  4 2001,1
TAPR51,Jun 11 2002,1
TAPR51,May 15 2014,1
TAPR51,May 17 2010,1
TAPR51,May 23 2006,1
TAPR51,May 24 2018,1
TAPR51,Jun  4 2001,2
TAPR51,Jun 11 2002,2
TAPR51,May 23 2006,2
TAPR51,Jun  4 2001,3
TAPR51,Jun 11 2002,3
TAPR51,May 23 2006,3
TAPR51,Jun  4 2001,4
TAPR51,Jun 11 2002,4
TAPR51,May 23 2006,4
TAPR52,Jun  5 2002,1
TAPR52,Jun  6 2001,1
TAPR52,Jun  7 2008,1
TAPR52,May 15 2014,1
TAPR52,May 16 2010,1
TAPR52,May 24 2018,1
TAPR52,Jun  5 2002,2
TAPR52,Jun  6 2001,2
TAPR52,Jun  5 2002,3
TAPR52,Jun  6 2001,3
TAPR52,Jun  5 2002,4
TAPR52,Jun  6 2001,4
TAPR53,Jun  4 2001,1
TAPR53,Jun  7 2008,1
TAPR53,Jun 11 2002,1
TAPR53,May 15 2004,1
TAPR53,May 15 2014,1
TAPR53,May 17 2010,1
TAPR53,May 19 2007,1
TAPR53,May 22 2005,1
TAPR53,May 23 2006,1
TAPR53,May 24 2018,1
TAPR53,Jun  4 2001,2
TAPR53,Jun 11 2002,2
TAPR53,May 15 2004,2
TAPR53,May 22 2005,2
TAPR53,May 23 2006,2
TAPR53,Jun  4 2001,3
TAPR53,Jun 11 2002,3
TAPR53,May 15 2004,3
TAPR53,May 22 2005,3
TAPR53,May 23 2006,3
TAPR53,Jun  4 2001,4
TAPR53,Jun 11 2002,4
TAPR53,May 15 2004,4
TAPR53,May 22 2005,4
TAPR53,May 23 2006,4
TAPR54,Jun  5 2002,1
TAPR54,Jun  6 2001,1
TAPR54,May 13 2010,1
TAPR54,May 18 2014,1
TAPR54,May 19 2007,1
TAPR54,May 24 2018,1
TAPR54,Jun  5 2002,2
TAPR54,Jun  6 2001,2
TAPR54,Jun  5 2002,3
TAPR54,Jun  6 2001,3
TAPR54,Jun  5 2002,4
TAPR54,Jun  6 2001,4
TAPR55,Jun  4 2001,1
TAPR55,Jun  7 2008,1
TAPR55,Jun 11 2002,1
TAPR55,May 15 2014,1
TAPR55,May 16 2010,1
TAPR55,May 24 2018,1
TAPR55,Jun  4 2001,2
TAPR55,Jun 11 2002,2
TAPR55,Jun  4 2001,3
TAPR55,Jun 11 2002,3
TAPR55,Jun  4 2001,4
TAPR55,Jun 11 2002,4
TAPR56,Jun  4 2001,1
TAPR56,Jun  7 2008,1
TAPR56,Jun 11 2002,1
TAPR56,May 15 2014,1
TAPR56,May 17 2010,1
TAPR56,May 24 2018,1
TAPR56,Jun  4 2001,2
TAPR56,Jun 11 2002,2
TAPR56,Jun  4 2001,3
TAPR56,Jun 11 2002,3
TAPR56,Jun  4 2001,4
TAPR56,Jun 11 2002,4
TAPR57,Jun  5 2001,1
TAPR57,Jun  5 2002,1
TAPR57,May 15 2014,1
TAPR57,May 16 2010,1
TAPR57,May 22 2005,1
TAPR57,May 24 2018,1
TAPR57,Jun  5 2001,2
TAPR57,Jun  5 2002,2
TAPR57,May 22 2005,2
TAPR57,Jun  5 2001,3
TAPR57,Jun  5 2002,3
TAPR57,May 22 2005,3
TAPR57,Jun  5 2001,4
TAPR57,Jun  5 2002,4
TAPR57,May 22 2005,4
TAPR58,Jun  4 2001,1
TAPR58,Jun 11 2002,1
TAPR58,May 15 2014,1
TAPR58,May 17 2010,1
TAPR58,May 19 2007,1
TAPR58,May 24 2018,1
TAPR58,Jun  4 2001,2
TAPR58,Jun 11 2002,2
TAPR58,Jun  4 2001,3
TAPR58,Jun 11 2002,3
TAPR58,Jun  4 2001,4
TAPR58,Jun 11 2002,4
TAPR59,Jun  5 2001,1
TAPR59,Jun  5 2002,1
TAPR59,May 13 2010,1
TAPR59,May 15 2004,1
TAPR59,May 18 2014,1
TAPR59,May 24 2018,1
TAPR59,Jun  5 2001,2
TAPR59,Jun  5 2002,2
TAPR59,May 15 2004,2
TAPR59,Jun  5 2001,3
TAPR59,Jun  5 2002,3
TAPR59,May 15 2004,3
TAPR59,Jun  5 2001,4
TAPR59,Jun  5 2002,4
TAPR59,May 15 2004,4
TAPR6,Jun  4 2002,1
TAPR6,May 20 2014,1
TAPR6,May 22 2006,1
TAPR6,May 22 2010,1
TAPR6,May 24 2001,1
TAPR6,May 25 2018,1
TAPR6,Jun  4 2002,2
TAPR6,May 22 2006,2
TAPR6,May 24 2001,2
TAPR6,Jun  4 2002,3
TAPR6,May 22 2006,3
TAPR6,May 24 2001,3
TAPR6,Jun  4 2002,4
TAPR6,May 22 2006,4
TAPR6,May 24 2001,4
TAPR60,Jun  4 2001,1
TAPR60,Jun 11 2002,1
TAPR60,May 15 2014,1
TAPR60,May 16 2010,1
TAPR60,May 22 2005,1
TAPR60,May 24 2018,1
TAPR60,Jun  4 2001,2
TAPR60,Jun 11 2002,2
TAPR60,May 22 2005,2
TAPR60,Jun  4 2001,3
TAPR60,Jun 11 2002,3
TAPR60,May 22 2005,3
TAPR60,Jun  4 2001,4
TAPR60,Jun 11 2002,4
TAPR60,May 22 2005,4
TAPR61,Jun  4 2001,1
TAPR61,Jun  5 2002,1
TAPR61,Jun  7 2008,1
TAPR61,May 15 2004,1
TAPR61,May 15 2014,1
TAPR61,May 16 2010,1
TAPR61,May 19 2007,1
TAPR61,May 21 2006,1
TAPR61,May 22 2005,1
TAPR61,May 25 2018,1
TAPR61,Jun  4 2001,2
TAPR61,Jun  5 2002,2
TAPR61,May 15 2004,2
TAPR61,May 21 2006,2
TAPR61,May 22 2005,2
TAPR61,Jun  4 2001,3
TAPR61,Jun  5 2002,3
TAPR61,May 15 2004,3
TAPR61,May 21 2006,3
TAPR61,May 22 2005,3
TAPR61,Jun  4 2001,4
TAPR61,Jun  5 2002,4
TAPR61,May 15 2004,4
TAPR61,May 21 2006,4
TAPR61,May 22 2005,4
TAPR62,Jun  4 2001,1
TAPR62,Jun 11 2002,1
TAPR62,May 11 2004,1
TAPR62,May 15 2014,1
TAPR62,May 17 2010,1
TAPR62,May 24 2018,1
TAPR62,Jun  4 2001,2
TAPR62,Jun 11 2002,2
TAPR62,May 11 2004,2
TAPR62,Jun  4 2001,3
TAPR62,Jun 11 2002,3
TAPR62,May 11 2004,3
TAPR62,Jun  4 2001,4
TAPR62,Jun 11 2002,4
TAPR62,May 11 2004,4
TAPR63,Jun  5 2002,1
TAPR63,Jun  6 2001,1
TAPR63,May 13 2010,1
TAPR63,May 18 2014,1
TAPR63,May 21 2006,1
TAPR63,May 25 2018,1
TAPR63,Jun  5 2002,2
TAPR63,Jun  6 2001,2
TAPR63,May 21 2006,2
TAPR63,Jun  5 2002,3
TAPR63,Jun  6 2001,3
TAPR63,May 21 2006,3
TAPR63,Jun  5 2002,4
TAPR63,Jun  6 2001,4
TAPR63,May 21 2006,4
TAPR64,Jun  4 2001,1
TAPR64,Jun  7 2008,1
TAPR64,Jun 11 2002,1
TAPR64,May 11 2004,1
TAPR64,May 15 2014,1
TAPR64,May 16 2010,1
TAPR64,May 19 2007,1
TAPR64,May 22 2005,1
TAPR64,May 23 2006,1
TAPR64,May 24 2018,1
TAPR64,Jun  4 2001,2
TAPR64,Jun 11 2002,2
TAPR64,May 11 2004,2
TAPR64,May 22 2005,2
TAPR64,May 23 2006,2
TAPR64,Jun  4 2001,3
TAPR64,Jun 11 2002,3
TAPR64,May 11 2004,3
TAPR64,May 22 2005,3
TAPR64,May 23 2006,3
TAPR64,Jun  4 2001,4
TAPR64,Jun 11 2002,4
TAPR64,May 11 2004,4
TAPR64,May 22 2005,4
TAPR64,May 23 2006,4
TAPR65,Jun  5 2002,1
TAPR65,May 18 2014,1
TAPR65,May 20 2010,1
TAPR65,May 22 2005,1
TAPR65,May 25 2018,1
TAPR65,May 29 2001,1
TAPR65,Jun  5 2002,2
TAPR65,May 22 2005,2
TAPR65,May 29 2001,2
TAPR65,Jun  5 2002,3
TAPR65,May 22 2005,3
TAPR65,May 29 2001,3
TAPR65,Jun  5 2002,4
TAPR65,May 22 2005,4
TAPR65,May 29 2001,4
TAPR66,Jun  4 2001,1
TAPR66,May 11 2004,1
TAPR66,May 11 2010,1
TAPR66,May 15 2014,1
TAPR66,May 20 2002,1
TAPR66,May 25 2018,1
TAPR66,Jun  4 2001,2
TAPR66,May 11 2004,2
TAPR66,May 20 2002,2
TAPR66,Jun  4 2001,3
TAPR66,May 11 2004,3
